source	target	weight
JUNB	OCLN	0.938844912199584
JUNB	MAP4K4	0.938656307135225
JUNB	MET	0.938591925851753
JUNB	EPHA2	0.938469514526034
JUNB	RTN4	0.938393833629149
JUNB	C10orf67	-0.938350280768298
JUNB	B4GALT4	-0.938312043914025
JUNB	TRPC1	0.938157166881288
JUNB	ZFAT	-0.938043094001965
JUNB	VDR	-0.938017444028858
JUNB	LINC00671	-0.937938320018033
JUNB	RTCA-AS1	-0.93786907596915
JUNB	SLC6A19	-0.937852887201855
JUNB	KAZN	0.937703509712551
JUNB	XYLB	-0.937682544619474
JUNB	TPCN1	-0.937553106215609
JUNB	TCIM	0.937517605623694
JUNB	ANKLE2	0.937259073457698
JUNB	SEMA3C	0.937214078624476
JUNB	DTWD2	-0.937108986465377
JUNB	EFCAB13	0.93700378647307
JUNB	CADM1	0.936987522550868
JUNB	ATRNL1	0.936942981805006
JUNB	NID1	-0.936892161776215
JUNB	ACSM5	-0.936733417059541
JUNB	GLYATL1	-0.936547842088224
JUNB	DRAIC	-0.936250608088553
JUNB	PARVA	0.93613519459181
JUNB	TRIM13	-0.936067827474619
JUNB	ACACB	-0.935845090841053
JUNB	PIPOX	-0.935827712208617
JUNB	VSTM4	-0.935648164022301
JUNB	DIO1	-0.93560337479567
JUNB	PDZD3	-0.93556127738282
JUNB	TTC21B	-0.9355398515506
JUNB	NMT2	0.935509250425785
JUNB	DZIP1	-0.935297785915865
JUNB	ACSM2B	-0.935134063299762
JUNB	KCNAB2	-0.935034510466957
JUNB	FRMD1	-0.93502143692972
JUNB	KCNJ16	-0.934986773990701
JUNB	GRAMD1B	-0.934800405712403
JUNB	ALDH1L1	-0.934709080947031
JUNB	MGAM	-0.934695732850985
JUNB	RERGL	-0.934486110312133
JUNB	LRP2	-0.934439842530235
JUNB	OR2G6	-0.934323433810661
JUNB	GRIA3	-0.934319803569739
JUNB	ALDH7A1	-0.933871117047071
JUNB	ARHGAP40	0.933753768697179
JUNB	SLC27A2	-0.933634746988241
JUNB	MTHFS	-0.933253500756736
JUNB	HDHD3	-0.933199634982743
JUNB	ACSL4	0.933182565624867
JUNB	PRKCQ	0.933146410887719
JUNB	TENM1	-0.933091647026071
JUNB	SORD	-0.933057921025437
JUNB	AMOTL1	0.932446783867593
JUNB	MYO1C	0.932177591500477
JUNB	ALAD	-0.932062219716387
JUNB	CYP4A11	-0.932030766771005
JUNB	BACE2	0.93202332067212
JUNB	KCTD1	0.932013593603972
JUNB	MPP5	-0.931873382430194
JUNB	TJP1	0.931850122107003
JUNB	FAS	0.931841334359525
JUNB	TMEM106A	-0.931772029239102
JUNB	RAPGEF5	0.931615505083417
JUNB	G6PC	-0.931348712002223
JUNB	PPP1R21	-0.931017225231145
JUNB	ALG1L9P	-0.930887482663274
JUNB	MRAS	0.930736268843945
JUNB	SLCO3A1	0.930714601788452
JUNB	MARK1	0.930611434796594
JUNB	CFAP54	0.930604075759214
JUNB	NECTIN2	0.930603124537245
JUNB	SNX30	-0.930575720830348
JUNB	PLG	-0.930422538689625
JUNB	OSBPL8	-0.930284836383947
JUNB	ICAM1	0.930250960085478
JUNB	MCCC1	-0.930222398152597
JUNB	ZFHX3	0.930187981332922
JUNB	TINAG	-0.930097954333657
JUNB	BTD	-0.930067684206458
JUNB	ST6GAL1	0.929939046545878
JUNB	TACC1	-0.929550457577949
JUNB	SLFN5	0.929106810508467
JUNB	SOD2	0.928770779842427
JUNB	TPD52L1	0.928501503343493
JUNB	LMCD1	0.928156252075204
JUNB	DCBLD2	0.927935994590801
JUNB	PDE3A	-0.927836413468398
JUNB	TTC39C	0.927770964861651
JUNB	SGO1-AS1	-0.927701742442246
JUNB	TPK1	0.927655057706074
JUNB	GABRB3	-0.927429702398632
JUNB	CCDC50	0.92726290259722
JUNB	COL4A1	0.927168149701023
JUNB	RNF144B	0.92712736066641
JUNB	PTPRF	0.927016231113693
JUNB	ANXA3	0.926769893156792
JUNB	MRO	-0.926618993814837
JUNB	UPB1	-0.926612268278244
JUNB	DDC	-0.926603698654225
JUNB	KCNT2	0.926563733601303
JUNB	GNL3	0.926501735341328
JUNB	SLC5A2	-0.926493125072355
JUNB	CNNM2	-0.92636896569783
JUNB	PTPRO	0.926133179712551
JUNB	PRKX	0.926116500491106
JUNB	ENPP6	-0.925903824463304
JUNB	SFXN2	-0.925882251353105
JUNB	SORCS1	-0.925733478635841
JUNB	ARNTL2	0.925600467846644
JUNB	XKR4	0.925321343164332
JUNB	NPL	-0.925197066879499
JUNB	APP	0.925159598990292
JUNB	ATP8B4	-0.925090510024531
JUNB	ASS1	-0.924737110223396
JUNB	SPIRE1	0.924538130928981
JUNB	RASA3	0.924531384245281
JUNB	MAOA	-0.924371275478282
JUNB	SYT6	-0.924237935958274
JUNB	PLA2G12B	-0.924157904552074
JUNB	HNRNPU	0.924090020224666
JUNB	TMEM26	-0.924012526482033
JUNB	RHBDF2	0.923971875844345
JUNB	LINC01060	-0.923801418802422
JUNB	LOXL1	0.923498796980423
JUNB	DEPDC7	-0.923279581855496
JUNB	ADORA2A-AS1	-0.922746946710265
JUNB	PDZD2	-0.922701473982592
JUNB	FUT6	-0.922420230479397
JUNB	KIF26B	0.922068139168717
JUNB	PVT1	0.922019425700177
JUNB	ALPK3	0.921876136331784
JUNB	NAV2	0.921563348625571
JUNB	PTGFRN	0.921532071517253
JUNB	ATP8B1	0.921473426932165
JUNB	GNAI1	0.921312453983578
JUNB	LBR	0.921304320699743
JUNB	CLDN10	-0.920944902590141
JUNB	ST5	0.920902371368093
JUNB	SLC9C1	0.920870790680638
JUNB	NMRK1	-0.920760253842094
JUNB	ALPL	-0.920734696740535
JUNB	BHLHE40	0.920638026878493
JUNB	NT5DC1	-0.920564215747061
JUNB	KLHL32	-0.920551513553608
JUNB	ZYG11A	-0.92014520032796
JUNB	GLG1	-0.920015939029382
JUNB	ACOT13	-0.919928299594888
JUNB	NAT1	-0.919907028013543
JUNB	XPNPEP2	-0.919729199898854
JUNB	FAM110B	0.919718019983057
JUNB	ABCC1	0.919678809292802
JUNB	PSD3	0.919643115649849
JUNB	KIAA1549	-0.919509856935845
JUNB	SLC35F3	0.919470034541936
JUNB	RRAD	0.919407891353272
JUNB	SLC23A3	-0.919334641833181
JUNB	CDH9	-0.919261701903986
JUNB	COLEC11	-0.919107592991054
JUNB	ALOX5	0.918981547011449
JUNB	FAM49B	0.918757865457237
JUNB	ARHGEF40	0.918727080630532
JUNB	OSBPL6	-0.918533487742714
JUNB	MSRA	-0.918517428873797
JUNB	NFKBIA	0.918493747759004
JUNB	GLCE	-0.918395045220765
JUNB	RBMS3	0.918178743157539
JUNB	CEACAM1	-0.918127304024531
JUNB	AKAP12	0.918032489108289
JUNB	LINC00955	-0.917956693254157
JUNB	RAP1GAP2	0.917901824268284
JUNB	SLC25A44	-0.917700025194876
JUNB	DIRC3	-0.917681582226669
JUNB	PRODH2	-0.917512057572916
JUNB	DLG2	-0.917361296371309
JUNB	HIF1A	0.917347392201918
JUNB	EPB41L3	-0.917342097910586
JUNB	STX7	-0.917241421014413
JUNB	STX2	0.91704456911183
JUNB	ZFP36L1	0.916869651512319
JUNB	PPP1CB	0.916606234776255
JUNB	MAMLD1	0.91638847896054
JUNB	BBS2	-0.916292506471991
JUNB	ATP2B4	0.916288099209156
JUNB	ACE	-0.91611631996701
JUNB	IQSEC3	-0.915887522143947
JUNB	ZYX	0.915754978057515
JUNB	NUAK2	0.915726513766597
JUNB	NRXN3	0.915548507310797
JUNB	ESPN	-0.915417556385966
JUNB	CCL2	0.915351229356257
JUNB	MAPT	-0.915184301053598
JUNB	MCAM	0.914830930950922
JUNB	LINC00886	-0.9147646530434
JUNB	PMEPA1	0.914682799267441
JUNB	SYN2	-0.914502524703931
JUNB	LRRC28	-0.914458145101808
JUNB	SLC2A2	-0.914444799206057
JUNB	SOX4	0.914387782171118
JUNB	NFKB1	0.914346834117223
JUNB	PNPLA3	-0.91430808259864
JUNB	ANGPTL3	-0.914297571163678
JUNB	PTCHD4	0.914207393294098
JUNB	CELF2	0.914181026232013
JUNB	SLC2A11	-0.914016964552028
JUNB	TESC	0.914012468282596
JUNB	CLIC6	0.913982000992012
JUNB	ACSL1	-0.913935297487686
JUNB	ACO1	-0.913859742807194
JUNB	SETD3	-0.913782912740378
JUNB	EPM2A	-0.913498636609495
JUNB	SGIP1	0.913377540143951
JUNB	TYMP	0.913364098532285
JUNB	DTNA	0.913235657599586
JUNB	BHLHE41	0.913159574370849
JUNB	MYO1E	0.912993807297685
JUNB	PPARA	-0.912897476781646
JUNB	PCTP	-0.912853425873018
JUNB	MSH3	-0.912696389218474
JUNB	DENND2A	0.912636487646786
JUNB	LIN52	-0.912543853290313
JUNB	CREB5	0.912433492497332
JUNB	KCNIP1	0.912338553999001
JUND	FOSL2	0.994311659008694
JUND	SLC47A1	-0.992472156085898
JUND	BAIAP2L1	0.992404951568713
JUND	NAMPT	0.99188542079634
JUND	GALM	-0.989559455256133
JUND	BHMT2	-0.988180148475349
JUND	HNF4A	-0.98780947120164
JUND	ITGA3	0.987758075110764
JUND	RNF152	-0.986583299341269
JUND	SLC16A9	-0.985806755161505
JUND	NFKBIZ	0.985309541228192
JUND	TNFAIP8	0.984588372512235
JUND	ETS1	0.984207070231083
JUND	MYH9	0.984137402511481
JUND	VCL	0.98310738780102
JUND	MIR4435-2HG	0.982909469023986
JUND	EPHX2	-0.982763494154802
JUND	ENPEP	-0.98255720862482
JUND	GIPC2	-0.98219344009156
JUND	TES	0.981382300872556
JUND	HSPG2	0.981123054578172
JUND	PRLR	-0.979824723403004
JUND	ADD3	-0.9797657112312
JUND	CYTOR	0.978095668976268
JUND	FMO4	-0.978057803187613
JUND	STK39	0.977680402854534
JUND	SOGA3	0.977551822539679
JUND	MSANTD3	0.977377054428211
JUND	MAP3K20	0.976344386384552
JUND	ALDH8A1	-0.976342547895057
JUND	SHMT1	-0.976277578069926
JUND	LAMC1	0.976224674333189
JUND	DPYS	-0.976021237937995
JUND	SLC5A12	-0.975358670241596
JUND	IQGAP2	-0.975357583365815
JUND	ACTN1	0.975309523767592
JUND	RND3	0.974772383645706
JUND	ABHD6	-0.974762844206714
JUND	ITGB3	0.974694050687505
JUND	MPZL1	0.974106421410861
JUND	MAP1B	0.974082599365959
JUND	MYO1B	0.974009739264887
JUND	BBOX1	-0.973823026904242
JUND	TTC38	-0.973713824380707
JUND	PGM2L1	0.97345341392515
JUND	PLOD2	0.973386854813821
JUND	ITPR3	0.972790976954583
JUND	KIF2A	0.972639869246603
JUND	DMGDH	-0.972177554026438
JUND	SRGAP2	0.971317028098453
JUND	CYP4V2	-0.971161636690957
JUND	HNF1A	-0.971094444518005
JUND	ITGB6	0.971018067690864
JUND	ENPP2	-0.970898195705899
JUND	SH3BP4	0.9707880941536
JUND	MARC2	-0.970429039970464
JUND	PFKP	0.97041675776793
JUND	RNF24	0.9703732996023
JUND	CSNK1E	0.969830982065505
JUND	HECW1	-0.969568909714142
JUND	GHR	-0.969284439582772
JUND	HS3ST1	0.96903894041077
JUND	RGN	-0.968858142627346
JUND	SLC6A13	-0.968742912248933
JUND	MFSD6	0.968717048388123
JUND	TLE1	0.968419075153731
JUND	PTPRE	0.968088047400321
JUND	RASSF3	0.968042994370052
JUND	ENAH	0.96793224270528
JUND	STK17A	0.967803847614933
JUND	CUBN	-0.967702976730351
JUND	PLCB4	0.967543234315957
JUND	SLC16A12	-0.966967672231345
JUND	UXS1	0.966881115458459
JUND	ESR1	-0.966832116474023
JUND	EHHADH	-0.966729925211133
JUND	FREM2	-0.966711609604726
JUND	IYD	-0.966709564973934
JUND	MINDY2	0.96652979698098
JUND	ACMSD	-0.966516538968387
JUND	NLN	0.966316592680528
JUND	HAGH	-0.965852425936526
JUND	LINC01788	-0.965749439058863
JUND	UBASH3B	0.965625300028739
JUND	SLC38A1	0.965164147529519
JUND	RELL1	0.965132986204061
JUND	A1CF	-0.964875000897601
JUND	SLC12A8	0.964783686970903
JUND	CLCF1	0.964757486372419
JUND	WDR72	-0.964726513136733
JUND	ADAM10	0.964468520204091
JUND	EAF2	-0.964436268500944
JUND	OGFRL1	0.964183485874653
JUND	AASS	-0.963939741727665
JUND	AK4	-0.963207044947601
JUND	HSPA4L	-0.963081933931395
JUND	IL18	0.963054185328856
JUND	KLKB1	-0.962845454862833
JUND	KHDRBS1	0.962243162352201
JUND	DISC1	0.962176616716276
JUND	LINC02275	-0.962132712971102
JUND	CACNA2D3	0.962099041079558
JUND	JAZF1	0.962036568786507
JUND	KIAA0408	0.961955267592434
JUND	PROSER2	0.961865364008642
JUND	MIR100HG	-0.961603097544768
JUND	MME	-0.96159241996259
JUND	PDGFB	0.961492514603546
JUND	GRAMD1C	-0.961381283179702
JUND	MYO1D	0.961364833119831
JUND	PARP12	0.961090958860692
JUND	CAPN2	0.960853851891731
JUND	SYDE2	-0.960691575173261
JUND	AFAP1	0.960572322242815
JUND	NF2	0.960185048604819
JUND	PDZK1	-0.959743903047877
JUND	IRF1	0.959338435558515
JUND	TNFAIP3	0.959287934495942
JUND	SLIT2	-0.959065905761027
JUND	ASB13	-0.958879692486824
JUND	TM7SF3	-0.958780570171084
JUND	GLYAT	-0.958582782963855
JUND	FHL2	0.958574381293006
JUND	PEPD	-0.95780137473883
JUND	BIRC3	0.957702490710607
JUND	SLCO2A1	0.957476966644958
JUND	MYOF	0.957395601023564
JUND	TFDP2	-0.957210559245525
JUND	ZNF704	-0.956803840126467
JUND	AGXT2	-0.956665243938277
JUND	PLSCR1	0.956453137920336
JUND	GDF15	0.956426046478801
JUND	BICD1	0.956150378525144
JUND	RPL34-AS1	-0.956125187279538
JUND	MIR31HG	0.956040476881051
JUND	HDAC7	0.955916908696987
JUND	PFKFB3	0.955738663996858
JUND	KCNJ3	-0.955736335141849
JUND	RHOBTB1	-0.955618817828179
JUND	LRRFIP1	0.955561478645996
JUND	SLC16A10	-0.955339715363579
JUND	RNF145	0.955182618797069
JUND	SLC23A1	-0.955169076854714
JUND	SERPINF2	-0.955156750372752
JUND	SUSD1	0.955113672086985
JUND	ASPA	-0.954827081142875
JUND	PNPLA1	-0.954805666755189
JUND	TENM3	0.954701097144929
JUND	OSBPL3	0.954152835471301
JUND	DDX21	0.953971749407199
JUND	KLF15	-0.953936230900103
JUND	SGPP2	0.95386679705492
JUND	TMEM246-AS1	-0.953710759366383
JUND	C11orf80	0.953681267842466
JUND	ATP9A	0.953677983743406
JUND	THBS2	0.953658642473729
JUND	SACS	0.953490078459673
JUND	TPM1	0.95348874981946
JUND	UBE2Z	0.953283978203934
JUND	ACTR3	0.952990167800389
JUND	GPR89B	-0.952816545995295
JUND	UPP1	0.952809058263674
JUND	ACAD11	-0.952722346852725
JUND	CLCN5	-0.952676776265221
JUND	AP1S3	0.952641676574314
JUND	MYLK4	-0.95262712796555
JUND	SLC15A2	-0.952494496255119
JUND	PLEKHH2	0.952399841303912
JUND	CNTN3	-0.952323234274518
JUND	ADH6	-0.952275320122286
JUND	SLC36A2	-0.952035954718412
JUND	NOX4	-0.951449573656584
JUND	SMYD2	0.951425769183095
JUND	CACNA1E	-0.95140007686008
JUND	UGCG	0.951367085394594
JUND	MIOX	-0.951321296536428
JUND	MTTP	-0.950976123632635
JUND	SLC17A3	-0.950879878751811
JUND	ANXA2	0.950764583531995
JUND	BHMT	-0.950699799273101
JUND	EBNA1BP2	-0.950613174338655
JUND	ADHFE1	-0.950552044732939
JUND	NOTCH2	0.950201998197543
JUND	TMCO3	0.950025659098422
JUND	HAO2	-0.949798264970531
JUND	ACOX2	-0.94977910469237
JUND	LINC01020	-0.949724984308989
JUND	ICA1	0.949648101777223
JUND	DCDC2	0.949633186423979
JUND	SULT1C4	0.949600606184282
JUND	PRKCI	0.949282823502645
JUND	ADAMTS1	0.949281274160119
JUND	CLDN1	0.949123810470404
JUND	KIRREL1	0.948907040075427
JUND	CDK6	0.948865122753809
JUND	SYNJ2	0.948789014398224
JUND	KLF6	0.948684458633603
JUND	CPEB4	-0.948534453555483
JUND	SLC7A9	-0.948265285279474
JUND	ABCA1	-0.948106772710508
JUND	TP53BP2	0.947890279755824
JUND	AHR	0.947808584163717
JUND	ETNK2	-0.947665976757791
JUND	MFSD4B	-0.947390286467356
JUND	NXN	0.947387089163963
JUND	CRYL1	-0.947321102765753
JUND	LAMC2	0.9472390914783
JUND	LRMP	-0.947221526891825
JUND	SLC37A1	0.946913698448447
JUND	PAH	-0.946877457884514
JUND	CASC15	0.946854838596032
JUND	TGFBR3	-0.946763968423386
JUND	AIG1	-0.946562805699173
JUND	PXDN	0.946556853928285
JUND	PANK1	-0.946414785440531
JUND	FSTL3	0.946134948066484
JUND	FMO1	-0.94606399545105
JUND	CYFIP2	-0.945972527251115
JUND	HIBCH	-0.945923601842632
JUND	KL	-0.945688561988967
JUND	TUBB6	0.945639833342065
JUND	MICAL2	0.9454187051354
JUND	MYC	0.945256459702202
JUND	UBE2Q2	0.945243714382447
JUND	SLC7A1	0.945224899477014
JUND	SLC4A4	-0.944875769908349
JUND	TNFAIP2	0.944802982293232
JUND	GPR155	-0.944772713781995
JUND	NT5DC3	0.944671628229359
JUND	LRIG3	-0.94460892921049
JUND	JPT2	0.944594647476749
JUND	MTHFD1L	0.944562687403894
JUND	PDZRN3	-0.944208016301642
JUND	SLC30A4	-0.944023122001987
JUND	HDAC9	0.943752701909494
JUND	SLC34A1	-0.943615608390348
JUND	SLC13A2	-0.943560964245657
JUND	PCLO	-0.943471857173282
JUND	IGSF11	-0.943447585452046
JUND	ANKS4B	-0.943279655771057
JUND	F11	-0.943229494707904
JUND	L2HGDH	-0.942546493174382
JUND	PTBP3	0.942470726928802
JUND	HRH1	0.942236109725837
JUND	RGL1	-0.942173005892832
JUND	EIF1B-AS1	-0.942150728759267
JUND	ATF3	0.942145392015349
JUND	DDX60L	0.942124868124966
JUND	RMST	-0.941929886395009
JUND	IQGAP1	0.941836322804789
JUND	PML	0.941812555112054
JUND	SARDH	-0.941803399187421
JUND	PPP1R16B	-0.94173537477927
JUND	OR2T11	-0.941637347366323
JUND	TRPV4	-0.941537373143745
JUND	LRRK1	0.941345874208344
JUND	SCN9A	-0.941337179133932
JUND	ARHGEF10	0.941136579699496
JUND	KDM5B	0.941081833723244
JUND	MAP4K3-DT	-0.941015481747092
JUND	MYO5C	0.940939074954708
JUND	TUB	-0.94090649673179
JUND	CAPN3	-0.940607780426079
JUND	USP2	-0.940367638648623
JUND	MAP4K4	0.940067204735807
JUND	PTGER3	-0.940039533253109
JUND	MET	0.939952204281178
JUND	KALRN	0.939847273206045
JUND	ALDH1A2	0.939701102894561
JUND	ZNF521	-0.939692318778022
JUND	OCLN	0.939398264811958
JUND	SLC17A1	-0.939214596349505
JUND	LINC00871	-0.93911752877077
JUND	EPHA2	0.939060962736994
JUND	B4GALT4	-0.939029089444087
JUND	SLC35D1	-0.938970359847698
JUND	SLC6A19	-0.938796969584091
JUND	KLRG2	0.938761586766041
JUND	TRPC1	0.938661568873272
JUND	C10orf67	-0.938557232751078
JUND	EFCAB13	0.938448551068998
JUND	RTCA-AS1	-0.938288679781143
JUND	ANKLE2	0.938051854873633
JUND	RTN4	0.937891935450632
JUND	ACSM5	-0.937808836356035
JUND	TPCN1	-0.937645530251983
JUND	ZFAT	-0.937540228302625
JUND	KAZN	0.937535051291653
JUND	CADM1	0.937462584793204
JUND	DTWD2	-0.937296927203486
JUND	VDR	-0.93725268667945
JUND	TRIM13	-0.936926348935547
JUND	PARVA	0.93676809685624
JUND	XYLB	-0.936678537141678
JUND	PIPOX	-0.936665420510233
JUND	LINC00671	-0.936616812749934
JUND	ATRNL1	0.936605829705923
JUND	TCIM	0.936416365813691
JUND	NID1	-0.936265374472736
JUND	VSTM4	-0.936115535427677
JUND	DRAIC	-0.936077055074792
JUND	SEMA3C	0.936019736092748
JUND	GLYATL1	-0.935973791175961
JUND	DIO1	-0.935734905098334
JUND	NMT2	0.935654190499755
JUND	PDZD3	-0.935508467623438
JUND	TTC21B	-0.93524439203831
JUND	ACACB	-0.93520582829022
JUND	KCNJ16	-0.935187804815866
JUND	DZIP1	-0.935144396658359
JUND	FRMD1	-0.934905228492578
JUND	GRAMD1B	-0.934877599763592
JUND	ALDH7A1	-0.934709793742826
JUND	KCNAB2	-0.934696157489921
JUND	MGAM	-0.934555795309211
JUND	GRIA3	-0.934527060816805
JUND	RERGL	-0.934383791165293
JUND	MTHFS	-0.934322405550731
JUND	ACSM2B	-0.934319906175886
JUND	OR2G6	-0.934221664434893
JUND	SORD	-0.933790121718402
JUND	ARHGAP40	0.933703448649229
JUND	TJP1	0.933490139144745
JUND	LRP2	-0.933465661947883
JUND	ALDH1L1	-0.933430837345617
JUND	ALAD	-0.933335844871958
JUND	HDHD3	-0.933256523606365
JUND	SLC27A2	-0.932934582600072
JUND	FN3K	-0.932834262530023
JUND	RAPGEF5	0.932724002288518
JUND	KCTD1	0.932687658529312
JUND	PRKCQ	0.932510628452445
JUND	TENM1	-0.932267450467689
JUND	G6PC	-0.932249815619003
JUND	ACSL4	0.932187961899342
JUND	TMEM106A	-0.932161418765755
JUND	CYP4A11	-0.932135422906199
JUND	AMOTL1	0.931806746334675
JUND	NECTIN2	0.931648242280676
JUND	FAS	0.931560526900865
JUND	BACE2	0.931458699439815
JUND	MYO1C	0.931296464718289
JUND	BTD	-0.931273692337506
JUND	ZFHX3	0.931208387081455
JUND	MRAS	0.931002316463131
JUND	PLG	-0.930960905061903
JUND	SLCO3A1	0.930794365377659
JUND	ICAM1	0.930674673672557
JUND	PPP1R21	-0.930593003654074
JUND	SNX30	-0.930547689659838
JUND	ALG1L9P	-0.930186715384116
JUND	CFAP54	0.92988086187525
JUND	MARK1	0.929721070226982
JUND	MCCC1	-0.929437159519422
JUND	TACC1	-0.92941245683317
JUND	TPD52L1	0.929178800370512
JUND	OSBPL8	-0.928925564401099
JUND	LMCD1	0.928841533418163
JUND	TINAG	-0.928701308328563
JUND	COL4A1	0.928592166621019
JUND	SOD2	0.928517950713017
JUND	ST6GAL1	0.928517039208906
JUND	CCDC50	0.928376133550006
JUND	DDC	-0.928036454546752
JUND	SLFN5	0.927877686082278
JUND	TPK1	0.92776034078536
JUND	MRO	-0.927737708356272
JUND	PTPRF	0.927591231372348
JUND	SGO1-AS1	-0.927472359489537
JUND	PDE3A	-0.927409427751412
JUND	SLC5A2	-0.927221502219771
JUND	GABRB3	-0.927167139562004
JUND	PRKX	0.927011721946193
JUND	DCBLD2	0.926844631082329
JUND	SFXN2	-0.926815570964867
JUND	UPB1	-0.926811481552303
JUND	TTC39C	0.926645627543439
JUND	RNF144B	0.926531016968113
JUND	SPIRE1	0.926172349539178
JUND	SORCS1	-0.925985029310549
JUND	NPL	-0.925919840291225
JUND	ARNTL2	0.92579704958073
JUND	XKR4	0.92578438123874
JUND	ASS1	-0.925662660034074
JUND	KCNT2	0.925574606112977
JUND	PTPRO	0.925281379938663
JUND	GNL3	0.925258518966255
JUND	ANXA3	0.925168554213405
JUND	CNNM2	-0.92503732442455
JUND	RHBDF2	0.924972629188
JUND	ENPP6	-0.924937034973078
JUND	MAOA	-0.924780571298427
JUND	RASA3	0.92462646615511
JUND	APP	0.924553997890476
JUND	PLA2G12B	-0.924435049216834
JUND	HNRNPU	0.924323014408248
JUND	SYT6	-0.924254618331224
JUND	TMEM26	-0.924192136970416
JUND	ATP8B4	-0.923897888351952
JUND	LINC01060	-0.923620401192399
JUND	ALPK3	0.923318316106659
JUND	DEPDC7	-0.923188210401897
JUND	PVT1	0.92266963522057
JUND	PDZD2	-0.922529142922927
JUND	SLC9C1	0.92212927410614
JUND	LOXL1	0.922110560340927
JUND	GNAI1	0.92196159602062
JUND	KIF26B	0.921782065726662
JUND	ADORA2A-AS1	-0.921469598620359
JUND	NMRK1	-0.921426283897097
JUND	FUT6	-0.921405737352996
JUND	ACOT13	-0.921291903654676
JUND	NAV2	0.921261238268086
JUND	BHLHE40	0.920778694226485
JUND	ALPL	-0.920770801100131
JUND	LBR	0.920751012494387
JUND	XPNPEP2	-0.920599097463966
JUND	PTGFRN	0.920350406853927
JUND	KLHL32	-0.92012306625343
JUND	COLEC11	-0.920048010949796
JUND	NT5DC1	-0.920008914570757
JUND	ABCC1	0.919960963897815
JUND	ZYG11A	-0.919912706977655
JUND	FAM49B	0.919905039215241
JUND	GLG1	-0.919895403237879
JUND	ATP8B1	0.919831123992061
JUND	ARHGEF40	0.91979516434243
JUND	ST5	0.919782158283763
JUND	NAT1	-0.919279075191868
JUND	SLC35F3	0.919235460076542
JUND	FAM110B	0.919118665516625
JUND	AKAP12	0.919034711741139
JUND	CLDN10	-0.919019703326361
JUND	GLCE	-0.918953214789119
JUND	LINC00955	-0.918589574453234
JUND	PRODH2	-0.918528002701403
JUND	SLC23A3	-0.918513412734564
JUND	RAP1GAP2	0.918460103481938
JUND	STX2	0.918369749297883
JUND	SLC25A44	-0.918313026413569
JUND	KIAA1549	-0.918221807341411
JUND	RRAD	0.918210595675735
JUND	RBMS3	0.918128435791636
JUND	HIF1A	0.918080166245388
JUND	PSD3	0.91791322379622
JUND	CDH9	-0.917904697083022
JUND	DIRC3	-0.9176308322193
JUND	CEACAM1	-0.917528740174564
JUND	BBS2	-0.917381208495782
JUND	NFKBIA	0.917361041146827
JUND	ALOX5	0.917320423240605
JUND	MSRA	-0.917260005100444
JUND	STX7	-0.917223359579199
JUND	MAMLD1	0.917077699146422
JUND	DLG2	-0.916682196979621
JUND	ATP2B4	0.916644121813907
JUND	EPB41L3	-0.916501682626933
JUND	NUAK2	0.91637974966903
JUND	ZFP36L1	0.916369094383209
JUND	ACE	-0.91630916427125
JUND	IQSEC3	-0.916264448078456
JUND	PPP1CB	0.915663544258758
JUND	ANGPTL3	-0.915657045526311
JUND	SLC2A2	-0.915411885890883
JUND	ESPN	-0.915016205340627
JUND	NFKB1	0.914946432475065
JUND	DTNA	0.914929262606959
JUND	ACO1	-0.914700725186432
JUND	PNPLA3	-0.914692012822118
JUND	MYO1E	0.914519112558816
JUND	MAPT	-0.914394689481666
JUND	GREB1	-0.914388111360146
JUND	ZYX	0.914373549231621
JUND	SYN2	-0.914309237466654
JUND	CREB5	0.914305675641925
JUND	NRXN3	0.914229612634739
JUND	LINC00886	-0.91385366544345
JUND	LRRC28	-0.913760565578592
JUND	SOX4	0.913692989442243
JUND	EPM2A	-0.913592607164508
JUND	PTCHD4	0.91355367754388
JUND	CCL2	0.913521750171316
JUND	MCAM	0.91343955122797
JUND	TESC	0.913265496847565
JUND	PCTP	-0.91319241011165
JUND	CDKL1	-0.913143549126258
JUND	FOLH1	-0.912901040385536
JUND	PMEPA1	0.912858526631473
JUND	TYMP	0.912808439887975
JUND	SETD3	-0.912787705157366
JUND	BHLHE41	0.912761784810123
JUND	CELF2	0.912656584503295
JUND	SLC2A11	-0.912628447323067
JUND	MSH3	-0.912597222069862
JUND	STAC	0.912517206356276
JUND	CLIC6	0.912269439454215
JUND	LIN52	-0.912262109394734
JUND	ITGAV	0.912172146854734
JUND	SSBP2	0.911974646635135
JUND	HNF4A-AS1	-0.911871664467273
KLF6	WDR72	-0.993885872223223
KLF6	RHOBTB1	-0.991389066246759
KLF6	TENM1	-0.991203164562072
KLF6	SUGCT	-0.989588303103594
KLF6	ANXA2	0.986947506610856
KLF6	SLC35D1	-0.986111532994852
KLF6	ACMSD	-0.985602677650934
KLF6	IQGAP2	-0.985525272244178
KLF6	AIG1	-0.985084730016859
KLF6	UXS1	0.983915179440104
KLF6	CLDN1	0.983455474986498
KLF6	RND3	0.983001059027459
KLF6	EYA2	-0.98153581132173
KLF6	ADAMTS1	0.98131332468696
KLF6	CD47	0.980216146402861
KLF6	RCAN3	0.979867778950772
