MHB_type	Sample	PT_state	loci	nReads	nCPG	MM	PDR	CHALM	MHL	MCR	MBS	Entropy	R2
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr12_122055114_122055322	37	7	0.11206897	0.21428571	0.28571429	0.06165898	0.12931034	0.08928571	0.32292300	0.37526455
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr12_124947461_124947727	28	10	0.10638298	0.13636364	0.22727273	0.05682494	0.13475177	0.09441077	0.24722677	0.81649832
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr12_124947461_124947727	43	10	0.05527638	0.08823529	0.11764706	0.00999794	0.05025126	0.05183007	0.12712867	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr13_20520823_20521097	39	16	0.04803493	0.21052632	0.21052632	0.00106475	0.20524017	0.00858733	0.24196739	0.15625000
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr13_20520823_20521097	34	16	0.12234043	0.46666667	0.46666667	0.00553579	0.31914894	0.04060535	0.49442240	0.12500000
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr13_20524154_20524261	24	8	0.22784810	0.52380952	0.52380952	0.03926954	0.31012658	0.11962412	0.64078919	0.23325606
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr13_20524154_20524261	24	8	0.36054422	0.88888889	0.88888889	0.02438565	0.50340136	0.13455459	0.92928934	0.05939547
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr13_20524535_20524672	34	11	0.01976285	0.11764706	0.11764706	0.00052537	0.14624506	0.00257653	0.16228931	0.32510288
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr13_20524535_20524672	29	11	0.01442308	0.10344828	0.10344828	0.00026224	0.10576923	0.00172840	0.14201989	-0.00591716
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr13_21398292_21398420	14	8	0.22429907	0.50000000	0.50000000	0.02712610	0.42056075	0.06491817	0.53616720	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr13_21398292_21398420	22	8	0.44585987	0.59090909	0.63636364	0.34069638	0.30573248	0.22115650	0.62559873	0.26596372
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr13_27404728_27404805	28	5	0.29801325	0.36000000	0.52000000	0.07089636	0.20529801	0.21939167	0.47182811	0.50939942
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr13_27404728_27404805	22	5	0.48648649	0.60000000	0.86666667	0.16067007	0.35135135	0.40724284	0.81635542	0.24448469
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr13_37934494_37934580	14	7	0.06060606	0.07692308	0.07692308	0.01742189	0.02020202	0.04326923	0.13546649	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr13_37934494_37934580	17	7	0.19780220	0.50000000	0.50000000	0.00944148	0.37362637	0.05377422	0.52390714	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr13_37944918_37945098	20	5	0.05063291	0.07142857	0.07142857	0.00930250	0.03797468	0.00446429	0.06904886	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr13_37944918_37945098	21	5	0.10344828	0.05882353	0.11764706	0.04815105	0.05747126	0.06045752	0.15132280	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr13_41959647_41959967	35	22	0.07798165	0.22222222	0.22222222	0.00667136	0.12844037	0.02502201	0.26533840	0.56473214
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr13_41959647_41959967	25	22	0.14792899	0.27272727	0.31818182	0.01238990	0.17159763	0.08433283	0.42830543	0.62708333
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr13_49146555_49146767	32	7	0.19354839	0.42857143	0.47619048	0.04717310	0.26612903	0.10177924	0.60998698	0.52039072
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr13_49146555_49146767	38	7	0.20454545	0.27777778	0.33333333	0.02234598	0.15909091	0.09932270	0.44754589	0.49654863
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr13_59664117_59664320	43	10	0.04975124	0.14285714	0.14285714	0.00229947	0.07960199	0.01830357	0.22720136	0.73214286
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr13_59664117_59664320	35	10	0.07692308	0.08695652	0.13043478	0.03573846	0.05917160	0.07720109	0.18109788	0.92063492
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr13_72852285_72852584	46	10	0.23756906	0.45833333	0.50000000	0.02794302	0.23204420	0.12170139	0.52096405	0.12727273
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr13_72852285_72852584	42	10	0.31351351	0.55172414	0.62068966	0.07388035	0.29189189	0.16695974	0.70798506	0.33117454
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr13_98032811_98032863	27	6	0.01169591	0.04000000	0.04000000	0.00046518	0.02923977	0.00326531	0.06474844	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr13_98032811_98032863	13	6	0.06849315	0.18181818	0.18181818	0.00185139	0.13698630	0.00912801	0.26741029	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr13_100523545_100523694	35	10	0.11111111	0.32000000	0.32000000	0.00255496	0.25730994	0.01715738	0.42009510	0.41573661
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr13_100523545_100523694	33	10	0.25641026	0.66666667	0.66666667	0.00764796	0.47435897	0.06325821	0.64615803	0.06281324
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr13_100526320_100526392	12	7	0.18181818	0.18181818	0.18181818	0.09835344	0.03896104	0.07949907	0.34660533	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr13_100526320_100526392	17	7	0.18400000	0.33333333	0.40000000	0.04651347	0.22400000	0.11477782	0.36288911	0.86746032
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr13_100530821_100531027	35	6	0.07758621	0.33333333	0.33333333	0.00487036	0.12931034	0.03935185	0.37661080	0.19867451
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr13_100530821_100531027	29	6	0.16363636	0.29411765	0.29411765	0.01319560	0.15454545	0.04779412	0.49595793	0.27147099
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr13_100662947_100663340	60	19	0.10344828	0.25641026	0.28205128	0.01727106	0.20689655	0.05248420	0.28174183	0.58913399
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr13_100662947_100663340	45	19	0.34645669	0.47058824	0.64705882	0.05846634	0.28346457	0.28022069	0.64660457	0.50242922
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr13_113396578_113396687	23	7	0.11224490	0.09090909	0.18181818	0.01329472	0.09183673	0.09659091	0.09539512	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr13_113396578_113396687	18	7	0.05813953	0.15384615	0.15384615	0.00243198	0.12790698	0.00694444	0.12517790	-0.01234568
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_20690172_20690216	20	5	0.48571429	0.72222222	0.77777778	0.30581267	0.35000000	0.21145844	0.79682699	0.11123890
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_20690172_20690216	22	5	0.58024691	0.38888889	0.66666667	0.37496867	0.13580247	0.40711529	0.64564307	0.58476518
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_22814174_22814424	34	8	0.07758621	0.09090909	0.09090909	0.00848740	0.02586207	0.05113636	0.06247057	0.46250000
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_22814174_22814424	26	8	0.50000000	0.36363636	0.54545455	0.17732083	0.08695652	0.35590909	0.44537408	0.47351190
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_23180822_23180951	17	7	0.11111111	0.00000000	0.13333333	0.05193712	0.00000000	0.13333333	0.11956254	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_23180822_23180951	17	7	0.50925926	0.53846154	0.76923077	0.12423333	0.24074074	0.33248160	0.81058750	0.73333333
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_24177172_24177278	16	5	0.17910448	0.10000000	0.20000000	0.35025413	0.08955224	0.10400000	0.24794004	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_24177172_24177278	17	5	0.36585366	0.33333333	0.53333333	0.29393047	0.14634146	0.31490221	0.49804392	0.71428571
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_35335811_35335937	32	7	0.07051282	0.28571429	0.28571429	0.00444992	0.17307692	0.03564444	0.32123564	0.56608982
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_35335811_35335937	41	7	0.03030303	0.13333333	0.13333333	0.00148441	0.12121212	0.00537269	0.26777767	0.28530579
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_47298716_47298932	31	14	0.20103093	0.40740741	0.48148148	0.02932345	0.30927835	0.13636366	0.43914097	0.61894356
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_47298716_47298932	28	14	0.09852217	0.37037037	0.37037037	0.00398797	0.35960591	0.02063439	0.32157671	0.21826299
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_54949223_54949432	31	7	0.18382353	0.36363636	0.40909091	0.01482979	0.30147059	0.07438903	0.44304194	0.72923280
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_54949223_54949432	40	7	0.42134831	0.58333333	0.66666667	0.10171299	0.29213483	0.19874322	0.74639254	0.33421220
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_55599513_55599720	26	11	0.46456693	0.18750000	0.43750000	0.60808021	0.04724409	0.34095982	0.44730245	0.71264411
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_55599513_55599720	24	11	0.49242424	0.05882353	0.47058824	0.49928193	0.01515152	0.43217287	0.32505155	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_60255203_60255466	28	23	0.15165877	0.40000000	0.44000000	0.04043411	0.24644550	0.08884017	0.43124450	0.35522539
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_60255203_60255466	17	23	0.17777778	0.40000000	0.40000000	0.09093048	0.30370370	0.05744936	0.49728088	0.40252021
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_60998755_60998894	27	8	0.16037736	0.35714286	0.42857143	0.01268054	0.19811321	0.10841270	0.33828983	0.33148752
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_60998755_60998894	25	8	0.46153846	0.64705882	0.82352941	0.13287900	0.27350427	0.33869911	0.73055549	0.36504714
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_72722318_72722409	17	6	0.13580247	0.10000000	0.20000000	0.05107164	0.11111111	0.10277778	0.15779295	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_72722318_72722409	17	6	0.06666667	0.09090909	0.18181818	0.01622812	0.08000000	0.09276438	0.10775419	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_73388691_73388863	27	8	0.20000000	0.47368421	0.47368421	0.02100127	0.26000000	0.08092277	0.61275665	0.42003885
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_73388691_73388863	35	8	0.33519553	0.50000000	0.57142857	0.08049409	0.25698324	0.18871235	0.63642480	0.30742256
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_73620542_73620714	24	7	0.03030303	0.06666667	0.06666667	0.00203463	0.02020202	0.01333333	0.09994752	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_73620542_73620714	18	7	0.04545455	0.23076923	0.23076923	0.00101010	0.21590909	0.00559645	0.25714653	-0.02694805
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_73994374_73994717	46	11	0.06010929	0.30000000	0.30000000	0.00266814	0.17486339	0.01706803	0.38819440	-0.03571429
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_73994374_73994717	33	11	0.22500000	0.76470588	0.76470588	0.01509305	0.46666667	0.07189542	0.59712032	0.57142857
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_74296362_74296441	20	5	0.02500000	0.14285714	0.14285714	0.00119048	0.10000000	0.00644841	0.12054480	-0.00591716
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_74296362_74296441	27	5	0.08943089	0.42105263	0.42105263	0.00624274	0.25203252	0.03837719	0.29999357	0.10312650
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_75042799_75042868	14	8	0.25862069	0.85714286	0.85714286	0.02042969	0.56896552	0.08081437	0.65727201	0.54866843
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_75042799_75042868	22	8	0.15000000	0.36363636	0.36363636	0.06638330	0.21875000	0.07100894	0.44464183	0.57993061
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_75080912_75081004	17	5	0.33333333	0.23529412	0.47058824	0.13389180	0.13580247	0.28330065	0.48390304	0.82142857
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_75080912_75081004	13	5	0.39655172	0.54545455	0.81818182	0.06667647	0.34482759	0.39583965	0.68014569	0.58333333
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_77722876_77723089	38	12	0.19196429	0.48484848	0.51515152	0.02551717	0.27678571	0.11830984	0.47094364	0.26266062
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_77722876_77723089	35	12	0.20100503	0.43333333	0.43333333	0.02135042	0.26633166	0.10554734	0.49039663	0.23910256
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_88487827_88487944	29	8	0.17741935	0.22222222	0.27777778	0.10148846	0.16129032	0.09073532	0.35122590	0.70759921
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_88487827_88487944	16	8	0.58904110	0.25000000	0.66666667	0.20989146	0.10958904	0.46195023	0.62827565	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_89161732_89161828	15	8	0.55696203	0.25000000	0.66666667	0.52269094	0.12658228	0.48239583	0.45441841	0.72625000
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_89161732_89161828	21	8	0.35353535	0.26666667	0.46666667	0.17644716	0.15151515	0.27269805	0.46050175	0.69404762
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_90287889_90288091	37	9	0.08235294	0.35714286	0.35714286	0.00319285	0.27647059	0.02594935	0.43084475	0.08932179
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_90287889_90288091	32	9	0.05357143	0.21428571	0.21428571	0.00124141	0.19642857	0.00963233	0.35877737	0.08492331
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_90401678_90401954	20	15	0.39837398	0.52941176	0.70588235	0.42938967	0.33333333	0.25240930	0.64233627	0.32102891
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_90401678_90401954	27	15	0.45323741	0.22222222	0.55555556	0.15407318	0.13669065	0.38196216	0.48364790	0.68181818
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_90780608_90780822	36	11	0.04733728	0.35000000	0.35000000	0.00086068	0.26035503	0.00913807	0.17386996	-0.02986111
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_90780608_90780822	36	11	0.06944444	0.31250000	0.31250000	0.00411523	0.18055556	0.01261559	0.35363756	0.14448653
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_91278092_91278203	27	8	0.18518519	0.61111111	0.61111111	0.01304618	0.47089947	0.05976708	0.62815276	0.33340701
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_91278092_91278203	13	8	0.52631579	0.90909091	1.00000000	0.12952058	0.44736842	0.26014044	0.85310424	0.39765986
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_102683270_102683522	45	10	0.08558559	0.30303030	0.30303030	0.00483418	0.20270270	0.03337783	0.34032033	0.36049107
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_102683270_102683522	23	10	0.33653846	0.46666667	0.60000000	0.06346568	0.27884615	0.20361574	0.70122897	0.42857143
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_102887618_102887884	40	13	0.15183246	0.34482759	0.37931034	0.03789235	0.25654450	0.07930526	0.46670652	0.41202969
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_102887618_102887884	29	13	0.22839506	0.50000000	0.55000000	0.01488457	0.34567901	0.11696187	0.60781869	0.40145493
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_103095185_103095403	30	9	0.12318841	0.44444444	0.44444444	0.00900533	0.23913043	0.07030868	0.51680004	0.53670034
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_103095185_103095403	40	9	0.04444444	0.25000000	0.25000000	0.00240416	0.11111111	0.01331314	0.37316207	0.45454545
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr14_103879414_103879588	26	9	0.06993007	0.26086957	0.26086957	0.00249246	0.21678322	0.02442824	0.28122783	0.30034722
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr14_103879414_103879588	25	9	0.06382979	0.23809524	0.23809524	0.00180158	0.21985816	0.00628450	0.27198790	0.43750000
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr15_20326978_20327095	38	5	0.06164384	0.25000000	0.25000000	0.00558092	0.12328767	0.02119444	0.24469341	0.46666667
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr15_20326978_20327095	48	5	0.01030928	0.04166667	0.04166667	0.00085743	0.02061856	0.00462963	0.06738722	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr15_20334579_20334661	51	5	0.14042553	0.06060606	0.15151515	0.10168275	0.02127660	0.11026936	0.22643850	0.73675679
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr15_20334579_20334661	44	5	0.20812183	0.44444444	0.48148148	0.06735940	0.28426396	0.09086420	0.54600516	0.26049847
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr15_26792026_26792191	31	12	0.10824742	0.29629630	0.29629630	0.00591491	0.19587629	0.04607456	0.35509004	0.48765111
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr15_26792026_26792191	38	12	0.07111111	0.26666667	0.26666667	0.00243684	0.22666667	0.02154942	0.32363792	0.26983896
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr15_34315704_34315895	35	8	0.13953488	0.46153846	0.46153846	0.03265724	0.24806202	0.07606140	0.41861626	0.67857143
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr15_34315704_34315895	37	8	0.25735294	0.33333333	0.40000000	0.06234974	0.14705882	0.14260204	0.44380118	0.42224374
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr15_45373226_45373324	26	5	0.05263158	0.05263158	0.05263158	0.00575302	0.03508772	0.01315789	0.04481402	0.36690492
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr15_45373226_45373324	25	5	0.09890110	0.35714286	0.35714286	0.00615258	0.23076923	0.02607143	0.37215056	0.01144689
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr15_45375132_45375360	38	10	0.07500000	0.35294118	0.35294118	0.00275956	0.19375000	0.02260330	0.21726055	0.34629953
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr15_45375132_45375360	26	10	0.24369748	0.53333333	0.60000000	0.02535267	0.38655462	0.13008688	0.60732167	0.29968254
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr15_52167441_52167593	18	5	0.14473684	0.23076923	0.30769231	0.06042577	0.11842105	0.10769231	0.34135394	0.46631563
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr15_52167441_52167593	20	5	0.05555556	0.00000000	0.00000000	0.00626781	0.02777778	0.00000000	-0.00000000	0.17899408
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr15_53722159_53722293	25	5	0.08620690	0.38888889	0.38888889	0.00386375	0.29310345	0.01848482	0.49200154	0.07292181
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr15_53722159_53722293	16	5	0.25000000	0.73333333	0.73333333	0.01785714	0.55000000	0.09176115	0.78528169	0.20779221
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr15_53740331_53740584	44	19	0.02166065	0.09375000	0.09375000	0.00190543	0.05776173	0.02112632	0.11565851	0.85664854
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr15_53740331_53740584	36	19	0.03463203	0.11111111	0.11111111	0.00262548	0.04761905	0.01408436	0.15497093	0.87396694
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr15_57326361_57326481	12	8	0.36263736	0.70000000	0.70000000	0.07526765	0.32967033	0.21572554	0.71956257	0.80000000
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr15_57326361_57326481	16	8	0.59836066	0.92857143	0.92857143	0.07237187	0.32786885	0.28520840	0.86761907	0.41269841
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr15_57326790_57327000	46	9	0.12299465	0.39285714	0.39285714	0.00499256	0.21390374	0.03884425	0.50698004	0.15007716
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr15_57326790_57327000	27	9	0.07142857	0.25000000	0.25000000	0.00366763	0.17460317	0.01903125	0.40222393	0.72727273
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr15_67057774_67058029	42	20	0.03378378	0.15625000	0.15625000	0.00130103	0.11824324	0.00575209	0.12895374	0.28733168
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr15_67057774_67058029	35	20	0.13793103	0.32142857	0.35714286	0.02518488	0.20306513	0.08228239	0.35981799	0.67318791
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr15_72190173_72190310	17	6	0.10112360	0.41666667	0.41666667	0.00435220	0.31460674	0.02286470	0.41907920	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr15_72190173_72190310	21	6	0.29629630	0.76923077	0.76923077	0.02021004	0.45370370	0.10567046	0.82704848	0.01816481
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr15_74854521_74854757	22	10	0.09836066	0.20000000	0.20000000	0.00625908	0.13114754	0.01951134	0.42964925	0.54100529
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr15_74854521_74854757	24	10	0.22580645	0.61538462	0.61538462	0.01783329	0.30107527	0.07839744	0.65170031	-0.04761905
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr15_79892820_79892936	20	7	0.11320755	0.53333333	0.53333333	0.00379065	0.42452830	0.03032407	0.37937396	0.18181818
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr15_79892820_79892936	23	7	0.25190840	0.73684211	0.73684211	0.01087030	0.48854962	0.04672331	0.75299659	0.08157243
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr15_84609955_84610077	24	8	0.15833333	0.10526316	0.26315789	0.10002042	0.07500000	0.16264620	0.24501263	0.92812500
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr15_84609955_84610077	36	8	0.14427861	0.32142857	0.35714286	0.00889719	0.26865672	0.07172509	0.43093716	0.24128783
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr15_89813268_89813522	37	9	0.02564103	0.14285714	0.14285714	0.00071225	0.11538462	0.00564732	0.18069292	-0.02777778
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr15_89813268_89813522	28	9	0.04316547	0.20833333	0.20833333	0.00119904	0.18705036	0.00629919	0.21726055	-0.01234568
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr15_100638484_100638658	34	6	0.07619048	0.09090909	0.09090909	0.01259110	0.02857143	0.02272727	0.08068924	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr15_100638484_100638658	35	6	0.11764706	0.23529412	0.29411765	0.03948839	0.10924370	0.10838235	0.42288278	0.20976292
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr15_100775564_100775751	38	7	0.10967742	0.33333333	0.33333333	0.02806901	0.16774194	0.05151573	0.42540327	0.64285714
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr15_100775564_100775751	37	7	0.13580247	0.34482759	0.37931034	0.01964042	0.19753086	0.07744644	0.49988911	0.23025202
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr16_383399_383641	12	13	0.68750000	0.60000000	0.80000000	0.34142628	0.12500000	0.47570833	0.55328312	0.37037037
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr16_383399_383641	16	13	0.80000000	0.46666667	0.86666667	0.30865655	0.07619048	0.62242961	0.54593545	0.21017749
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr16_473678_473925	32	12	0.12000000	0.40000000	0.40000000	0.00559946	0.26857143	0.04487449	0.42900390	0.21627553
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr16_473678_473925	32	12	0.21387283	0.62068966	0.62068966	0.00890123	0.42196532	0.08048293	0.64682652	0.21362121
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr16_523723_523995	32	15	0.09302326	0.31034483	0.31034483	0.00494289	0.22093023	0.02911731	0.38247783	0.34310700
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr16_523723_523995	30	15	0.11976048	0.34615385	0.34615385	0.01046279	0.19161677	0.07155416	0.29728076	0.21759259
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr16_1941222_1941553	33	22	0.05164319	0.14814815	0.14814815	0.00509189	0.13145540	0.01061143	0.25755190	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr16_1941222_1941553	39	22	0.04379562	0.05882353	0.08823529	0.00535606	0.04744526	0.04354373	0.11524139	1.00000000
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr16_3692085_3692333	38	8	0.23571429	0.47619048	0.52380952	0.15463758	0.20000000	0.10652332	0.69030283	0.15608466
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr16_3692085_3692333	33	8	0.08403361	0.31578947	0.31578947	0.00715263	0.15126050	0.03144737	0.35800155	0.25000000
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr16_3954155_3954272	27	8	0.02739726	0.10000000	0.10000000	0.00060883	0.10273973	0.00204082	0.07448614	-0.00390625
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr16_3954155_3954272	29	8	0.04729730	0.10526316	0.10526316	0.00179802	0.10135135	0.00602034	0.13316301	0.57175926
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr16_4114621_4114734	15	5	0.52747253	0.69230769	0.84615385	0.18449651	0.35164835	0.30650868	0.79217802	0.39166667
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr16_4114621_4114734	18	5	0.58035714	0.82352941	0.94117647	0.14980550	0.37500000	0.40551555	0.81089660	0.17275463
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr16_4210552_4210615	25	5	0.13761468	0.43750000	0.43750000	0.00576515	0.33027523	0.03254287	0.35069429	0.27777778
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr16_4210552_4210615	27	5	0.18110236	0.80000000	0.80000000	0.00861080	0.55118110	0.04265334	0.52075442	0.01293981
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr16_30414668_30414768	27	6	0.21705426	0.44444444	0.50000000	0.02844598	0.27906977	0.10820666	0.48045487	0.48312771
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr16_30414668_30414768	26	6	0.03278689	0.16666667	0.16666667	0.00091075	0.14754098	0.00381078	0.18706031	-0.01000000
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr16_31486571_31486977	41	18	0.07894737	0.13333333	0.16666667	0.01649080	0.07017544	0.05082819	0.26259804	0.85096459
combinedAll_PT_DMR	SDKZ0036	PT-altered	chr16_31486571_31486977	36	18	0.35449735	0.26086957	0.56521739	0.18255808	0.16931217	0.31747480	0.42297480	0.72395054
combinedAll_PT_DMR	SDKZ0036	PT-healthy	chr16_46897572_46897822	27	9	0.06060606	0.28571429	0.28571429	0.00381008	0.23484848	0.01389881	0.41776107	0.28769841
